Datum,Markt,Produktgruppe,Produktuntergruppe,Produkt,Kennzahl,Preis,Wert,Einheit,Währung,Kostenkomponente,Verkaufsregion,Wertschöpfungsstufe,Wertschöpfungsstufe Detail,Aussenhandel,Produktherkunft,Produktionssystem,Produkteigenschaften,Verwendungsart,Datenart,Datenquelle
2022,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Milch für Emmentaler,Preis,73.2871,73.2871,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment A,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Konsummilch,Vollmilch,Vollmilch UHT,Preis,1.82,1.82,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,79.6413,79.6413,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Käse,Vacherin fribourgeois,Vacherin fribourgeois,Preis,20.24,20.24,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,73.3521,73.3521,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,NA,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Eier,Schaleneier,"Schaleneier, AT","Bio, AT, einfacher Mittelwert",Preis,30.58,30.58,Stück,Eurocent,exkl. MwSt,NA,Produktion,"Produktion, nicht weiter definiert",NA,Österreich,Bio,roh,NA,"Realisierter Preis, einfacher Mittelwert",EU Kommission
2022,Milch und Milchprodukte,Käse,Emmentaler,Emmentaler surchoix,Preis,19.77,19.77,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Richtpreis, Segment A",Preis,76.5417,76.5417,kg,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,Konventionell,NA,Segment A,Richtpreis,BOM
2022,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen Top, IP, CH",Preis,57.37,57.37,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,IP Suisse,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen I, IP, CH",Preis,55.54,55.54,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,IP Suisse,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,71.3809,71.3809,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink Past,Preis,1.87,1.87,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Joghurt,Joghurt nature,Joghurt nature,Preis,2.5,2.5,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink UHT,Preis,1.82,1.82,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,Eier,Schaleneier,"Konsumeier, gekocht","Boden, gekocht, CH",Preis,51.69,51.69,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,NA,Schweiz,Boden,gekocht,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2022,Eier,Schaleneier,"Konsumeier, roh","Freiland, roh, CH",Preis,51.27,51.27,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,NA,Schweiz,Freiland,roh,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2022,"Brotgetreide, Mehl, Backwaren",Roggen,Roggen,"Roggen, bio, CH",Preis,93.83,93.83,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen Top,  konv., CH",Preis,59.11,59.11,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen TopQ, IP, CH",Preis,58.4,58.4,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,IP Suisse,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Konsummilch,Vollmilch,Vollmilch Past,Preis,1.64,1.64,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen I,  konv., CH",Preis,56.5,56.5,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen Biskuit,  konv., CH",Preis,53.28,53.28,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,68.9982,68.9982,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 5,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch AT, total",Preis,48.9154,48.9154,kg,Rappen,exkl. MwSt,Österreich,Produktion,Ab Hof (Stufe Produktion),NA,Österreich,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,AMA Österreich
2022,"Brotgetreide, Mehl, Backwaren",Frischbrot,Ruchbrot,"Ruchbrot 250g, bio",Preis,4.9,4.9,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2022,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch USA, total",Preis,53.3726,53.3726,kg,Rappen,exkl. MwSt,USA,Produktion,Ab Hof (Stufe Produktion),NA,USA,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,CLAL Italien
2022,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch EU, total",Preis,50.3413,50.3413,kg,Rappen,exkl. MwSt,EU-28,Produktion,Ab Hof (Stufe Produktion),NA,EU,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,EU Kommission
2022,Eier,Schaleneier,"Schaleneier, AT","Bio, 53-63g, AT",Preis,30.99,30.99,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Bio,NA,NA,Realisierter Wert,AMA Österreich
2022,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,71.5906,71.5906,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 3,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Rohmilch,"Rohmilch, International",ife Rohstoffwert Milch,Preis,59.7023,59.7023,kg,Rappen,exkl. MwSt,NA,Produktion,Ab Hof (Stufe Produktion),NA,Nicht-Schweiz,NA,NA,NA,Richtpreis,IFE
2022,Eier,Schaleneier,"Schaleneier, DE","Bio, DE, einfacher Mittelwert",Preis,28.35,28.35,Stück,Eurocent,exkl. MwSt,NA,Produktion,"Produktion, nicht weiter definiert",NA,Deutschland,Bio,roh,NA,"Realisierter Preis, einfacher Mittelwert",EU Kommission
2022,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Verkäste Milch (konv.),Preis,76.8753,76.8753,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,71.3463,71.3463,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 2,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,"Brotgetreide, Mehl, Backwaren",Roggen,Roggen,"Roggen, IP, CH",Preis,43.61,43.61,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,IP Suisse,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Rohmilch,"Rohmilch, International",Spot Milchpreis Italien Lodi,Preis,58.3752,58.3752,kg,Rappen,exkl. MwSt,Italien,Produktion,Ab Hof (Stufe Produktion),NA,Italien,NA,NA,Rohmilch nicht weiter definiert,Richtpreis,CLAL Italien
2022,Eier,Schaleneier,"Schaleneier, 2. Klasse","Boden, 2. Klasse",Preis,3.78,3.78,Stück,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Boden,roh,NA,"Realisierter Preis, gewichteter Mittelwert","BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,76.152,76.152,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 5,NA,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch IT, total",Preis,49.7841,49.7841,kg,Rappen,exkl. MwSt,Italien,Produktion,Ab Hof (Stufe Produktion),NA,Italien,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,CLAL Italien
2022,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Konventionelle Milch, total",Preis,76.5417,76.5417,kg,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,Konventionell,NA,Segment A,Richtpreis,BOM
2022,"Brotgetreide, Mehl, Backwaren",Roggen,Roggen,"Roggen,  konv., CH",Preis,43.6,43.6,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Eier,Schaleneier,"Konsumeier, DE","Freiland, 53-63g, 10er-Packung, DE",Preis,24.2,24.2,Stück,Eurocent,NA,Schweiz,Konsum,Konsum,NA,Deutschland,Freiland,NA,NA,Realisierter Wert,BLE Deutschland
2022,Eier,Schaleneier,"Konsumeier, gekocht","Freiland, gekocht, CH",Preis,72.11,72.11,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,NA,Schweiz,Freiland,gekocht,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2022,Ölsaaten,Ölsaaten,Sonnenblumen,"Sonnenblumenöl, nicht bio, Import",Preis,4.73,4.73,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2022,Ölsaaten,Ölsaaten,Raps,"Rapsöl, bio, Import",Preis,12.03,12.03,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2022,Ölsaaten,Ölsaaten,Sonnenblumen,"Sonnenblumenöl, bio, CH",Preis,12.4,12.4,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2022,Eier,Schaleneier,"Schaleneier, NL","Boden, NL, einfacher Mittelwert",Preis,11.71,11.71,Stück,Eurocent,exkl. MwSt,NA,Produktion,"Produktion, nicht weiter definiert",NA,Niederlande,Boden,roh,NA,"Realisierter Preis, einfacher Mittelwert",EU Kommission
2022,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Milch für Appenzeller,Preis,74.5031,74.5031,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment A,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,"Brotgetreide, Mehl, Backwaren",Frischbrot,Ruchbrot,"Ruchbrot 1kg, nicht bio",Preis,1.99,1.99,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2022,"Brotgetreide, Mehl, Backwaren",Mehl,Ruchmehl,"Ruchmehl, nicht bio",Preis,2.01,2.01,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2022,Eier,Schaleneier,"Schaleneier, DE","Boden, DE, einfacher Mittelwert",Preis,11.05,11.05,Stück,Eurocent,exkl. MwSt,NA,Produktion,"Produktion, nicht weiter definiert",NA,Deutschland,Boden,roh,NA,"Realisierter Preis, einfacher Mittelwert",EU Kommission
2022,Eier,Schaleneier,"Konsumeier, AT","Boden, 53-63g, 6er- und 10er-Packung, AT",Preis,26.36,26.36,Stück,Eurocent,exkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Österreich,Boden,NA,NA,Realisierter Wert,GfK Austria
2022,Eier,Schaleneier,"Schaleneier, ES","Boden, ES, einfacher Mittelwert",Preis,10.72,10.72,Stück,Eurocent,exkl. MwSt,NA,Produktion,"Produktion, nicht weiter definiert",NA,Spanien,Boden,roh,NA,"Realisierter Preis, einfacher Mittelwert",EU Kommission
2022,Futtermittel,Eiweisspflanzen,Soja,"Sojabohnen,  konv., CH",Preis,70.34,70.34,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Eier,Schaleneier,"Konsumeier, total","Alle Produktionssysteme, gekocht, CH, gewichteter Mittelwert",Preis,68.5,68.5,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,NA,Schweiz,"Boden, Freiland & Bio",gekocht,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2022,Futtermittel,Getreide,Triticale,"Triticale, bio, Richtpreis",Preis,79,79,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Richtpreis,Bio Suisse
2022,Milch und Milchprodukte,Rahm,Halbrahm,Halbrahm UHT 25%,Preis,5.09,5.09,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,Eier,Schaleneier,"Schaleneier, 50-53g","Boden, 50-53g",Preis,11.08,11.08,Stück,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Boden,roh,NA,"Realisierter Preis, gewichteter Mittelwert","BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Biomilch, total",Preis,89.0709,89.0709,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 1,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Eier,Schaleneier,"Konsumeier, total","Alle Produktionssysteme, roh, CH, gewichteter Mittelwert",Preis,49.46,49.46,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,NA,Schweiz,"Boden, Freiland & Bio",roh,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2022,Eier,Schaleneier,"Schaleneier, AT","Bio, 63-73g, AT",Preis,32.41,32.41,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Bio,NA,NA,Realisierter Wert,AMA Österreich
2022,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink Past,Preis,1.63,1.63,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,72.4531,72.4531,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 1,Konventionell,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Rahm,Vollrahm,Vollrahm UHT 35%,Preis,6.59,6.59,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Käse,Brie CH 45%,Brie CH 45%,Preis,19.53,19.53,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Konsummilch,Magermilch,Magermilch UHT,Preis,1.46,1.46,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,Eier,Schaleneier,"Konsumeier, roh","Boden, roh, CH",Preis,39.46,39.46,Stück,Rappen,inkl. MwSt,Schweiz,Gastrogrosshandel,Ab Gastrogrosshandel,NA,Schweiz,Boden,roh,Produkt für direkten menschlichen Verzehr ,Realisierter Wert,Grossopanel AG
2022,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen lll,  konv., CH",Preis,50.82,50.82,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Milchpulver,Vollmilchpulver,Vollmilchpulver 26%,Preis,6.68,6.68,kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen II, IP, CH",Preis,51.91,51.91,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,IP Suisse,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Joghurt,Joghurt andere Früchte,Fruchtjoghurt,Preis,4.5,4.5,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,Ölsaaten,Ölsaaten,Sonnenblumen,"Sonnenblumenöl, bio, Import",Preis,11.16,11.16,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2022,Milch und Milchprodukte,Käse,Tomme,Tomme,Preis,19.23,19.23,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,Milch und Milchprodukte,Käse,Camembert 60%,Camembert 60%,Preis,19.61,19.61,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2022,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen II,  konv., CH",Preis,52.39,52.39,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2022,"Brotgetreide, Mehl, Backwaren",Frischbrot,Ruchbrot,"Ruchbrot 250g, nicht bio",Preis,4.01,4.01,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Nicht-Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2021,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen, bio Knospe, Europa",Preis,77.26,77.26,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,Import,EU,Bio,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2021,"Brotgetreide, Mehl, Backwaren",Mehl,Dinkelmehl,"Dinkelmehl, bio",Preis,5.66,5.66,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2021,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen, Europa,  konv.",Preis,54.28,54.28,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,Import,EU,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2021,"Brotgetreide, Mehl, Backwaren",Frischbrot,Halbweissbrot,"Halbweissbrot 250g, bio",Preis,4.8,4.8,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,Bio,NA,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2021,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen, bio, CH",Preis,102.42,102.42,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2021,"Brotgetreide, Mehl, Backwaren",Dinkel,Dinkel,"Dinkel, IP, CH",Preis,73.36,73.36,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,IP Suisse,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2021,"Brotgetreide, Mehl, Backwaren",Dinkel,Dinkel,"Dinkel,  konv., CH",Preis,58.64,58.64,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2021,Eier,Schaleneier,"Konsumeier, roh","Boden, roh, 10er-Packung, CH",Preis,37.84,37.84,Stück,Rappen,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Boden,roh,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2021,"Brotgetreide, Mehl, Backwaren",Mehl,Industriemehl,"Industriemehl,  konv., CH",Preis,91.9,91.9,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,Schweiz,Konventionell,länger haltbar gemacht,"Zwischenprodukt zur Weiterverarbeitung (menschlicher Verzehr), nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2021,Eier,Schaleneier,"Konsumeier, roh","Freiland, roh, 6er-Packung, CH",Preis,63.21,63.21,Stück,Rappen,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz,Freiland,roh,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2021,Eier,Schaleneier,"Konsumeier, gekocht","Alle Produktionssysteme, gekocht, CH und Import, gewichteter Mittelwert",Preis,66.33,66.33,Stück,Rappen,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Schweiz & nicht-Schweiz,"Boden, Freiland & Bio",gekocht,NA,Realisierter Wert,"BLW, Fachbereich Marktanalysen, Basis Eigenerhebung Detailhandel Standardprodukte"
2021,"Brotgetreide, Mehl, Backwaren",Dinkel,Dinkel,"Dinkel, bio, Richtpreis",Preis,112,112,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Richtpreis,Bio Suisse
